Ano,Semana Epidemiologica,Cid IBGE,CRS,Nome Municipio,Sexo,Faixa Etaria,Raca Cor,Obitos,Investigacao,Descartados,Inconclusivos,Autoctones,Confirmados,Notificacoes
2023,12,431020,17,Ijuí,M,De 70 a 79 anos,Parda,0,0,0,0,1,1,1
2023,9,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,0,0,1,1,1
2023,40,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2023,24,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,0,0,1,1,1
2023,22,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,2,2,2
2023,38,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,14,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,5,5,6
2023,50,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,F,Atï¿½ 01 ano,Ignorada,0,0,0,0,1,1,1
2023,40,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,2,0,0,0,2
2023,18,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,0,0,2,2,2
2023,19,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,0,0,2,2,2
2023,14,431020,17,Ijuí,F,De 10 a 14 anos,Parda,0,0,0,0,1,1,1
2023,26,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,1,1,1
2024,3,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,22,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2024,10,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,4,0,0,0,4
2024,10,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2024,11,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,1,1,2
2024,21,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,7,0,0,1,1,8
2024,7,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,2,2,3
2024,13,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2024,19,431020,17,Ijuí,M,De 20 a 29 anos,Amarela,0,1,0,0,0,0,1
2024,11,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2024,22,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,2,0,0,0,0,2
2024,15,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,2,0,1,1,3
2024,10,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,10,0,0,0,10
2024,21,431020,17,Ijuí,F,Atï¿½ 01 ano,Ignorada,0,2,0,0,0,0,2
2024,15,431020,17,Ijuí,F,De 20 a 29 anos,Amarela,0,0,1,0,0,0,1
2024,7,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2024,12,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,2,0,0,0,2
2024,15,431020,17,Ijuí,M,De 10 a 14 anos,Ignorada,0,0,1,0,0,0,1
2024,8,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,6,0,0,0,6
2024,6,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2024,10,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,1,0,1,1,2
2023,49,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,42,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2023,12,431020,17,Ijuí,M,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2023,23,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,1,1,2
2024,16,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,0,0,0,1,1,1
2024,8,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,2,0,2,2,4
2024,15,431020,17,Ijuí,F,De 50 a 59 anos,Ignorada,0,0,0,0,1,1,1
2024,16,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,2,2
2024,20,431020,17,Ijuí,M,De 60 a 69 anos,Amarela,0,1,0,0,0,0,1
2024,13,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,2,2,2
2024,8,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2024,13,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2024,18,431020,17,Ijuí,F,De 70 a 79 anos,Parda,0,2,0,0,0,0,2
2024,18,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,0,0,2,2,2
2024,8,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2024,9,431020,17,Ijuí,M,De 20 a 29 anos,Amarela,0,0,1,0,0,0,1
2024,16,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,0,0,0,1,1
2024,14,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2024,18,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,1,0,0,0,0,1
2024,11,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,2,0,0,0,2
2024,17,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,2,0,0,0,0,2
2024,15,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,2,0,2,2,4
2024,16,431020,17,Ijuí,F,De 15 a 19 anos,Parda,0,0,0,0,1,1,1
2024,17,431020,17,Ijuí,F,De 05 a 09 anos,Ignorada,0,1,0,0,0,0,1
2024,6,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,17,431020,17,Ijuí,M,De 20 a 29 anos,Amarela,0,1,0,0,0,0,1
2024,11,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2024,17,431020,17,Ijuí,F,De 10 a 14 anos,Amarela,0,0,0,0,1,1,1
2024,17,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,1,0,0,0,0,1
2024,13,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,1,0,0,0,1
2023,19,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,0,0,1,1,1
2023,6,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,8,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2023,16,431020,17,Ijuí,M,De 50 a 59 anos,Amarela,0,0,0,0,1,1,1
2023,13,431020,17,Ijuí,F,De 20 a 29 anos,Preta,0,0,0,0,1,1,1
2023,18,431020,17,Ijuí,M,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,F,De 60 a 69 anos,Preta,0,0,0,0,1,1,1
2023,44,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2024,8,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,7,431020,17,Ijuí,M,De 40 a 49 anos,Preta,0,0,0,0,1,1,1
2016,6,431020,17,Ijuí,F,De 40 a 49 anos,Ignorada,0,0,1,0,0,0,1
2023,31,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,2,2,2
2024,20,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,14,1,0,8,8,23
2016,31,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,1,0,0,1
2024,3,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2016,2,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2016,14,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,1,1,2
2022,16,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2016,14,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,3,3,3
2024,14,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,2,3,0,5,5,10
2024,19,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,16,2,0,10,10,28
2020,16,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2020,8,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2023,16,431020,17,Ijuí,M,De 70 a 79 anos,Preta,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,M,De 70 a 79 anos,Parda,0,0,0,0,1,1,1
2018,11,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,16,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2024,17,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,1,0,0,0,0,1
2019,45,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,12,431020,17,Ijuí,F,De 40 a 49 anos,Preta,0,0,1,0,0,0,1
2020,26,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2024,10,431020,17,Ijuí,F,De 20 a 29 anos,Preta,0,0,1,0,0,0,1
2024,6,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,0,1,1
2024,18,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,8,2,0,14,14,24
2016,7,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,2,0,0,0,2
2022,16,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,2,0,0,0,2
2022,17,431020,17,Ijuí,M,Atï¿½ 01 ano,Ignorada,0,0,1,0,0,0,1
2023,18,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,1,1,2
2024,16,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,5,3,0,15,22,30
2023,51,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2022,21,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,3,0,0,0,3
2020,50,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,1,1,2
2016,49,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2016,14,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,0,0,1,1,1
2020,7,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2022,13,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2015,52,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,4,0,10,10,14
2024,20,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,1,0,0,1,1,2
2023,17,431020,17,Ijuí,F,De 60 a 69 anos,Parda,0,0,0,0,2,2,2
2023,20,431020,17,Ijuí,M,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2023,24,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,4,4,5
2023,14,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,15,15,16
2024,14,431020,17,Ijuí,F,De 20 a 29 anos,Amarela,0,0,0,0,1,1,1
2021,4,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,0,0,2,2,2
2021,18,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2019,25,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,1,0,1,1,2
2023,49,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2023,18,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,5,0,7,7,12
2019,22,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,15,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,3,0,1,1,4
2020,14,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,1,1,2
2022,11,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,3,0,0,0,3
2023,15,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,17,0,43,43,60
2024,8,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,3,0,0,0,3
2023,19,431020,17,Ijuí,F,De 70 a 79 anos,Parda,0,0,0,0,1,1,1
2023,37,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2024,16,431020,17,Ijuí,F,De 20 a 29 anos,Preta,0,0,0,0,2,2,2
2020,12,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2022,15,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2024,14,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,0,0,4,4,4
2019,18,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2023,6,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,38,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2016,7,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,3,0,0,0,3
2022,21,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,0,0,1
2020,22,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,0,0,1,1,1
2019,16,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2016,11,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2024,4,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,19,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,12,8,0,15,15,35
2023,30,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,8,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2016,16,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,2,2,2
2023,18,431020,17,Ijuí,M,De 10 a 14 anos,Ignorada,0,0,0,0,3,3,3
2023,20,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,1,1,1
2019,35,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,50,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2022,15,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2024,9,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,3,0,0,0,3
2022,11,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2023,20,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,1,0,0,0,1
2016,12,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,1,0,0,0,1
2017,8,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,3,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2024,17,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,25,5,0,4,6,36
2023,25,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2023,41,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2020,35,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,17,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,18,2,0,11,13,33
2016,9,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,1,1,1
2024,1,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2015,4,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,13,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,40,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2022,18,431020,17,Ijuí,F,De 10 a 14 anos,Parda,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,F,De 10 a 14 anos,Ignorada,0,0,0,0,3,3,3
2023,14,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,1,0,3,3,4
2022,17,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,1,0,0,0,1
2024,4,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,1,1,2
2020,47,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2020,12,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2022,22,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2020,15,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2020,14,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,1,1,2
2024,21,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,16,0,0,2,2,18
2021,51,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,15,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,0,0,1,1,1
2023,22,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,0,0,5,5,5
2022,17,431020,17,Ijuí,F,De 10 a 14 anos,Parda,0,0,1,0,0,0,1
2024,15,431020,17,Ijuí,F,De 01 a 04 anos,Amarela,0,0,1,0,0,0,1
2023,14,431020,17,Ijuí,M,De 05 a 09 anos,Ignorada,0,0,0,0,1,1,1
2023,13,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,4,0,12,12,16
2021,23,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2016,36,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2017,3,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2019,26,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2016,14,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,0,0,1,1,1
2023,14,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,6,0,25,25,31
2024,7,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2020,10,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,2,2,4
2022,10,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2016,14,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2024,4,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2021,6,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2023,9,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,1,1,1
2023,13,431020,17,Ijuí,M,De 20 a 29 anos,Preta,0,0,1,0,0,0,1
2024,13,431020,17,Ijuí,F,De 70 a 79 anos,Parda,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,0,0,2,2,2
2016,13,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,0,0,1,1,1
2017,2,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2016,13,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2016,18,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,1,0,1,1,2
2015,17,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,49,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,1,0,0,2
2017,9,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,10,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,3,0,0,0,3
2022,12,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,3,3,4
2023,39,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,11,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,4,4,4
2022,32,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,14,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,3,0,5,5,8
2023,10,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,3,0,2,2,5
2023,13,431020,17,Ijuí,F,De 05 a 09 anos,Preta,0,0,0,0,1,1,1
2024,14,431020,17,Ijuí,F,De 20 a 29 anos,Indï¿½gena,0,0,1,0,0,0,1
2016,16,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2024,14,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,2,2,2
2024,19,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,1,0,0,1,1,2
2023,12,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,0,0,0,4,4,4
2016,18,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,F,De 50 a 59 anos,Amarela,0,0,0,0,1,1,1
2022,13,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2016,52,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2015,18,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,19,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,8,0,20,20,28
2022,26,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2020,3,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2022,21,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2022,10,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,2,0,1,1,3
2015,9,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,F,De 60 a 69 anos,Preta,0,0,0,0,1,1,1
2019,31,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,18,431020,17,Ijuí,F,De 60 a 69 anos,Amarela,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,9,0,23,23,32
2022,16,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2022,8,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,13,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,0,0,4,4,4
2021,2,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2024,15,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,1,0,0,0,0,1
2023,28,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,0,0,1,1,1
2024,15,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,1,1,1
2024,16,431020,17,Ijuí,M,De 05 a 09 anos,Ignorada,0,0,0,0,0,1,1
2016,46,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2019,22,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,3,0,0,0,3
2023,13,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,6,0,14,14,20
2023,16,431020,17,Ijuí,F,De 10 a 14 anos,Ignorada,0,0,0,0,3,3,3
2023,16,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,3,3,4
2023,14,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,7,0,17,17,24
2023,23,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,9,9,10
2021,51,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2020,15,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2022,25,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2016,5,431020,17,Ijuí,M,De 10 a 14 anos,Ignorada,0,0,1,0,0,0,1
2023,20,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,5,0,6,6,11
2022,17,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,2,0,0,0,2
2016,15,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,2,2,2
2021,9,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,15,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,1,1,1
2023,12,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,0,0,3,3,3
2020,7,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2023,41,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2023,14,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,10,0,17,17,27
2015,13,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,M,De 05 a 09 anos,Ignorada,0,0,0,0,2,2,2
2024,10,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2022,20,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,3,0,1,1,4
2023,30,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2018,18,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,0,0,1,1,1
2024,2,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,39,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,3,0,0,0,3
2023,16,431020,17,Ijuí,F,De 30 a 39 anos,Preta,0,0,2,0,1,1,3
2021,13,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,17,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2023,27,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,2,2,2
2015,17,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,16,431020,17,Ijuí,F,De 50 a 59 anos,Ignorada,0,0,0,0,1,2,2
2020,19,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,0,0,1,1,1
2016,3,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,F,De 50 a 59 anos,Preta,0,0,0,0,1,1,1
2022,16,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,2,2,2
2023,20,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,3,0,11,11,14
2023,34,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,1,0,0,0,1
2018,14,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,17,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,0,0,1
